mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
128	127	1013/2	1013/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1316				151				
128	127	507	507	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1317								
128	127	1015/2	1015/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1318				152				
128	127	508	508	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1319				152				
128	127	1017/2	1017/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1320				152				
128	127	509	509	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1321								
129	128	1019/2	1019/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1322								
129	128	510	510	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1323								
129	128	1021/2	1021/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1324								
129	128	511	511	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1325								
129	128	1023/2	1023/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1326								
129	128	512	512	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1327								
129	128	1025/2	1025/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1328								
129	128	513	513	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1329								
130	129	514	514	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1330				153				
130	129	1029/2	1029/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1331				153				
130	129	515	515	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1332								
130	129	516	516	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1333				154				
130	129	1033/2	1033/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1334				154				
130	129	517	517	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1335								
130	129	1027/2	1027/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1336				155				
130	129	1031/2	1031/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1337			articStaccatoAbove					
130	129	1033/2	1033/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1338				156				
130	129	517	517	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1339								
131	130	518	518	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1340				157				
131	130	1037/2	1037/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1341				157				
131	130	519	519	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1342								
131	130	520	520	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1343				158				
131	130	1041/2	1041/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1344				158				
131	130	521	521	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1345								
131	130	1035/2	1035/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1346				159				
131	130	1039/2	1039/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1347			articStaccatoAbove					
131	130	1041/2	1041/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1348				160				
131	130	521	521	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1349								
132	131	522	522	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1350				161				
132	131	1045/2	1045/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1351				161				
132	131	523	523	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1352								
132	131	524	524	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1353				162				
132	131	1049/2	1049/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1354				162				
132	131	525	525	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1355								
132	131	1043/2	1043/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1356				163				
132	131	1047/2	1047/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1357			articStaccatoAbove					
132	131	1049/2	1049/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1358				164				
132	131	525	525	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1359								
133	132	526	526	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1360								
133	132	1053/2	1053/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1361								
133	132	527	527	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1362								
133	132	1055/2	1055/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1363								
133	132	528	528	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1364								
133	132	1057/2	1057/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1365								
133	132	529	529	0.0	7/8	7/8	Dynamic	2/2	1	1	0						sf						
133	132	529	529	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1366				165				
133	132	1051/2	1051/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1367				166				
133	132	1055/2	1055/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1368			articStaccatoAbove					
134	133	1059/2	1059/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1369				165				
134	133	1061/2	1061/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1370				165				
134	133	1063/2	1063/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1371				165				
134	133	1065/2	1065/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1372				165				
134	133	1059/2	1059/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1373				167				
134	133	1061/2	1061/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1374				167				
134	133	1063/2	1063/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1375				167				
134	133	1065/2	1065/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1376								
134	133	1059/2	1059/2	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	1377								
134	133	1063/2	1063/2	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1378								
135	134	1067/2	1067/2	0.0	0	0	Dynamic	2/2	1	1	0						p						
135	134	1067/2	1067/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1379	p		articStaccatoAbove					
135	134	1069/2	1069/2	0.0	1/4	1/4	Dynamic	2/2	1	1	0						other-dynamics						
135	134	1069/2	1069/2	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	1380								
135	134	1073/2	1073/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1381				168				
135	134	1067/2	1067/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1382								
135	134	1069/2	1069/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1383				169				
135	134	1071/2	1071/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1384				169				
135	134	1073/2	1073/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1385				169				
136	135	1075/2	1075/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1386				168				
136	135	538	538	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1387				168				
136	135	1077/2	1077/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1388				168				
136	135	539	539	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1389				168				
136	135	1079/2	1079/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1390				168				
136	135	540	540	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1391				168				
136	135	1081/2	1081/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1392				168				
136	135	541	541	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1393								
136	135	1075/2	1075/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1394				169				
136	135	1077/2	1077/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1395				169				
136	135	1079/2	1079/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1396				169				
136	135	1081/2	1081/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1397								
137	136	1083/2	1083/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1398				170				
137	136	542	542	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1399				170				
137	136	1085/2	1085/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1400				170				
137	136	543	543	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1401				170				
137	136	1087/2	1087/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1402				170				
137	136	544	544	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1403				170				
137	136	1089/2	1089/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1404				170				
137	136	545	545	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1405								
137	136	1083/2	1083/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1406				171				
137	136	1085/2	1085/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1407								
137	136	1087/2	1087/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1408								
137	136	1087/2	1087/2	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	1409				172				
137	136	1089/2	1089/2	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	1410				172				
138	137	1091/2	1091/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1411				173				
138	137	546	546	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1412				173				
138	137	1093/2	1093/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1413				173				
138	137	547	547	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1414								
138	137	1095/2	1095/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1415			articStaccatoAbove					
138	137	1097/2	1097/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1416			articStaccatoAbove					
138	137	1095/2	1095/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1417								
138	137	1097/2	1097/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1418								
138	137	1091/2	1091/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1419								
138	137	1095/2	1095/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1420								
138	137	1097/2	1097/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1421								
138	137	1091/2	1091/2	1.0	0	0	Chord	2/2	2	2	1/4		1/4	1	1422				172				
138	137	1093/2	1093/2	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	1423				172				
139	138	1099/2	1099/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1424								
139	138	1099/2	1099/2	0.5	0	0	Chord	2/2	1	2	1/8		1/8	1	1425				174				
139	138	550	550	0.5	1/8	1/8	Chord	2/2	1	2	1/8		1/8	1	1426				174				
139	138	1101/2	1101/2	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	1427				174				
139	138	551	551	0.5	3/8	3/8	Chord	2/2	1	2	1/8		1/8	1	1428								
139	138	1103/2	1103/2	0.5	1/2	1/2	Chord	2/2	1	2	1/8		1/8	1	1429				175				
139	138	552	552	0.5	5/8	5/8	Chord	2/2	1	2	1/8		1/8	1	1430				175				
139	138	1105/2	1105/2	0.5	3/4	3/4	Chord	2/2	1	2	1/8		1/8	1	1431				175				
139	138	553	553	0.5	7/8	7/8	Chord	2/2	1	2	1/8		1/8	1	1432								
139	138	1099/2	1099/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1433				176				
139	138	1101/2	1101/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1434				176				
139	138	1103/2	1103/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1435				176				
139	138	1105/2	1105/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1436				176				
140	139	1107/2	1107/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1437				177				
140	139	554	554	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1438				177				
140	139	1109/2	1109/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1439				177				
140	139	555	555	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1440				177				
140	139	1111/2	1111/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1441				177				
140	139	556	556	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1442				177				
140	139	1113/2	1113/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1443				177				
140	139	557	557	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1444								
140	139	1107/2	1107/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1445				176				
140	139	1109/2	1109/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1446				176				
140	139	1111/2	1111/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1447				176				
140	139	1113/2	1113/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1448								
141	140	1115/2	1115/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1449				178				
141	140	558	558	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1450				178				
141	140	1117/2	1117/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1451				178				
141	140	559	559	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1452	<			178				
141	140	1119/2	1119/2	0.0	1/2	1/2	Spanner	2/2	1	1	0								178				7
141	140	1119/2	1119/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1453				178				7
141	140	560	560	0.0	5/8	5/8	Spanner	2/2	1	1	0								178				
141	140	560	560	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1454				178				
141	140	1121/2	1121/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1455				178				
141	140	561	561	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1456								
141	140	1115/2	1115/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1457				179				
141	140	1117/2	1117/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1458				179				
141	140	1119/2	1119/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1459				179				
141	140	1121/2	1121/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1460								
141	140	1119/2	1119/2	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1461								
142	141	1123/2	1123/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1462				180				
142	141	562	562	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1463				180				
142	141	1125/2	1125/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1464				180				
142	141	563	563	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1465				180				
142	141	1127/2	1127/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1466				180				
142	141	564	564	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1467				180				
142	141	1129/2	1129/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1468				180				
142	141	565	565	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1469								
142	141	1123/2	1123/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1470				181				
142	141	1125/2	1125/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1471				181				
142	141	1127/2	1127/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1472				181				
142	141	1129/2	1129/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1473								
142	141	1123/2	1123/2	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	1474								
142	141	1127/2	1127/2	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	1475								
143	142	1131/2	1131/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1476				182				
143	142	566	566	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1477				182				
143	142	1133/2	1133/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1478				182				
143	142	567	567	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1479				182				
143	142	1135/2	1135/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1480				182				
143	142	568	568	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1481				182				
143	142	1137/2	1137/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1482				182				
143	142	569	569	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1483								
143	142	1131/2	1131/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1484				183				
143	142	1133/2	1133/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1485				183				
143	142	1135/2	1135/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1486				183				
143	142	1137/2	1137/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1487								
144	143	1139/2	1139/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1488								
144	143	3419/6	3419/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1489								
144	143	3421/6	3421/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1490								
144	143	1141/2	1141/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1491								
144	143	3425/6	3425/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1492								
144	143	3427/6	3427/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1493								
144	143	1143/2	1143/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1494								
144	143	1139/2	1139/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1495								
144	143	3431/6	3431/6	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1496								
144	143	3433/6	3433/6	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1497								
144	143	1145/2	1145/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1498								
144	143	3437/6	3437/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1499								
144	143	3439/6	3439/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1500								
145	144	1147/2	1147/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1501								
145	144	3443/6	3443/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1502								
145	144	3445/6	3445/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1503								
145	144	1149/2	1149/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1504								
145	144	3449/6	3449/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1505								
145	144	3451/6	3451/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1506								
145	144	1151/2	1151/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1507								
145	144	1147/2	1147/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1508			articStaccatoBelow					
145	144	3455/6	3455/6	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1509								
145	144	3457/6	3457/6	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1510								
145	144	1153/2	1153/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1511								
145	144	3461/6	3461/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1512								
145	144	3463/6	3463/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1513								
146	145	1155/2	1155/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1514								
146	145	3467/6	3467/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1515								
146	145	3469/6	3469/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1516								
146	145	1157/2	1157/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1517								
146	145	3473/6	3473/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1518								
146	145	3475/6	3475/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1519								
146	145	1159/2	1159/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1520								
146	145	3479/6	3479/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1521								
146	145	3481/6	3481/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1522								
146	145	1161/2	1161/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1523								
146	145	3485/6	3485/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1524								
146	145	3487/6	3487/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1525								
146	145	1155/2	1155/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1526			articStaccatoBelow					
146	145	1159/2	1159/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1527			articStaccatoBelow					
147	146	1163/2	1163/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1528								
147	146	3491/6	3491/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1529								
147	146	3493/6	3493/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1530								
147	146	1165/2	1165/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1531								
147	146	3497/6	3497/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1532								
147	146	3499/6	3499/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1533								
147	146	1167/2	1167/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1534								
147	146	3503/6	3503/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1535								
147	146	3505/6	3505/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1536								
147	146	1169/2	1169/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1537								
147	146	3509/6	3509/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1538								
147	146	3511/6	3511/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1539								
147	146	1163/2	1163/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1540								
148	147	1171/2	1171/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1541								
148	147	3515/6	3515/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1542								
148	147	3517/6	3517/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1543								
148	147	1173/2	1173/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1544								
148	147	3521/6	3521/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1545								
148	147	3523/6	3523/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1546								
148	147	1175/2	1175/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1547								
148	147	1171/2	1171/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1548								
148	147	3527/6	3527/6	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1549								
148	147	3529/6	3529/6	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1550								
148	147	1177/2	1177/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1551								
148	147	3533/6	3533/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1552								
148	147	3535/6	3535/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1553								
149	148	1179/2	1179/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1554								
149	148	3539/6	3539/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1555								
149	148	3541/6	3541/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1556								
149	148	1181/2	1181/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1557								
149	148	3545/6	3545/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1558								
149	148	3547/6	3547/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1559								
149	148	1183/2	1183/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1560								
149	148	1179/2	1179/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1561			articStaccatoAbove					
149	148	3551/6	3551/6	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	1562								
149	148	3553/6	3553/6	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	1563								
149	148	1185/2	1185/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1564								
149	148	3557/6	3557/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1565								
149	148	3559/6	3559/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1566								
150	149	1187/2	1187/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1567								
150	149	3563/6	3563/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1568								
150	149	3565/6	3565/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1569								
150	149	1189/2	1189/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1570								
150	149	3569/6	3569/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1571								
